"No.","Time","Source","Destination","Protocol","Length","Info", 1736885364.161848000, 45210
"988","25.990932","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.152801000, 38262
"989","25.990953","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=281776 Win=503168 Len=0", 1736885390.152929000, 443
"990","25.991081","142.250.78.225","10.49.10.60","TCP","66","443  >  48018 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256", 1736885390.152972000, 48018
"991","25.991124","10.49.10.60","142.250.78.225","TCP","54","48018  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0", 1736885390.153711000, 443
"992","25.991863","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.153741000, 443
"993","25.991893","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data, Application Data", 1736885390.153761000, 38262
"994","25.991913","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=284600 Win=508928 Len=0", 1736885390.154630000, 443
"995","25.992782","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.154660000, 443
"996","25.992812","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.154680000, 38262
"997","25.992832","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=287424 Win=514816 Len=0", 1736885390.155557000, 443
"998","25.993709","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.155586000, 443
"999","25.993738","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.155606000, 38262
"1000","25.993758","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=290248 Win=520704 Len=0", 1736885390.156034000, 48018
"1001","25.994186","10.49.10.60","142.250.78.225","TLSv1.3","727","Client Hello", 1736885390.156519000, 443
"1002","25.994671","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.156546000, 443
"1003","25.994698","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.156564000, 38262
"1004","25.994716","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=293072 Win=526464 Len=0", 1736885390.157436000, 443
"1005","25.995588","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.157465000, 443
"1006","25.995617","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.157479000, 38262
"1007","25.995631","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=295896 Win=532352 Len=0", 1736885390.158369000, 443
"1008","25.996521","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.158399000, 443
"1009","25.996551","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.158414000, 38262
"1010","25.996566","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=298720 Win=538240 Len=0", 1736885390.159306000, 443
"1011","25.997458","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.159335000, 443
"1012","25.997487","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.159348000, 38262
"1013","25.997500","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=301544 Win=544000 Len=0", 1736885390.160287000, 443
"1014","25.998439","142.251.129.67","10.49.10.60","TLSv1.3","2878","Application Data, Application Data", 1736885390.160312000, 38262
"1015","25.998464","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=304368 Win=549632 Len=0", 1736885390.161353000, 443
"1016","25.999505","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.161390000, 443
"1017","25.999542","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.161411000, 38262
"1018","25.999563","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=307192 Win=555520 Len=0", 1736885390.162166000, 443
"1019","26.000318","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.162214000, 443
"1020","26.000366","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.162236000, 38262
"1021","26.000388","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=310016 Win=561408 Len=0", 1736885390.163073000, 443
"1022","26.001225","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.163103000, 443
"1023","26.001255","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.163119000, 38262
"1024","26.001271","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=312840 Win=567168 Len=0", 1736885390.164265000, 443
"1025","26.002417","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.164311000, 443
"1026","26.002463","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.164334000, 38262
"1027","26.002486","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=315664 Win=573056 Len=0", 1736885390.165011000, 443
"1028","26.003163","142.251.129.67","10.49.10.60","TLSv1.3","2878","Application Data, Application Data", 1736885390.165058000, 38262
"1029","26.003210","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=318488 Win=578688 Len=0", 1736885390.165913000, 443
"1030","26.004065","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.165942000, 443
"1031","26.004094","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.165956000, 38262
"1032","26.004108","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=321312 Win=584576 Len=0", 1736885390.166821000, 443
"1033","26.004973","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.166848000, 443
"1034","26.005000","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.166862000, 38262
"1035","26.005014","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=324136 Win=590336 Len=0", 1736885390.167780000, 443
"1036","26.005932","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.167813000, 443
"1037","26.005965","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.167827000, 38262
"1038","26.005979","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=326960 Win=596224 Len=0", 1736885390.168706000, 443
"1039","26.006858","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.168736000, 443
"1040","26.006888","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.168750000, 38262
"1041","26.006902","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=329784 Win=601984 Len=0", 1736885390.169645000, 443
"1042","26.007797","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.169668000, 443
"1043","26.007820","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.169681000, 38262
"1044","26.007833","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=332608 Win=607872 Len=0", 1736885390.172028000, 443
"1045","26.010180","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.172058000, 443
"1046","26.010210","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.172068000, 38262
"1047","26.010220","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=335432 Win=613760 Len=0", 1736885390.172772000, 443
"1048","26.010924","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.172802000, 443
"1049","26.010954","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.172812000, 38262
"1050","26.010964","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=338256 Win=619520 Len=0", 1736885390.173407000, 443
"1051","26.011559","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.173436000, 443
"1052","26.011588","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.173446000, 38262
"1053","26.011598","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=341080 Win=625408 Len=0", 1736885390.174430000, 443
"1054","26.012582","142.251.129.67","10.49.10.60","TLSv1.3","2878","Application Data, Application Data", 1736885390.174453000, 38262
"1055","26.012605","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=343904 Win=631040 Len=0", 1736885390.175340000, 443
"1056","26.013492","142.251.129.67","10.49.10.60","TLSv1.3","2878","Application Data, Application Data", 1736885390.175370000, 38262
"1057","26.013522","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=346728 Win=636672 Len=0", 1736885390.176257000, 443
"1058","26.014409","142.251.129.67","10.49.10.60","TLSv1.3","2878","Application Data, Application Data", 1736885390.176287000, 38262
"1059","26.014439","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=349552 Win=642304 Len=0", 1736885390.177122000, 443
"1060","26.015274","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.177170000, 443
"1061","26.015322","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.177189000, 38262
"1062","26.015341","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=352376 Win=648192 Len=0", 1736885390.178003000, 443
"1063","26.016155","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.178031000, 443
"1064","26.016183","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.178042000, 38262
"1065","26.016194","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=355200 Win=654080 Len=0", 1736885390.178886000, 443
"1066","26.017038","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.178926000, 443
"1067","26.017078","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.178943000, 38262
"1068","26.017095","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=358024 Win=659840 Len=0", 1736885390.179763000, 443
"1069","26.017915","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.179792000, 443
"1070","26.017944","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.179804000, 38262
"1071","26.017956","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=360848 Win=665728 Len=0", 1736885390.180637000, 443
"1072","26.018789","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.180671000, 443
"1073","26.018823","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.180695000, 38262
"1074","26.018847","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=363672 Win=671488 Len=0", 1736885390.181452000, 443
"1075","26.019604","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.181481000, 443
"1076","26.019633","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.181505000, 38262
"1077","26.019657","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=366496 Win=677376 Len=0", 1736885390.182281000, 443
"1078","26.020433","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.182313000, 443
"1079","26.020465","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.182327000, 38262
"1080","26.020479","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=369320 Win=683264 Len=0", 1736885390.183138000, 443
"1081","26.021290","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.183168000, 443
"1082","26.021320","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.183182000, 38262
"1083","26.021334","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=372144 Win=689024 Len=0", 1736885390.184048000, 443
"1084","26.022200","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.184069000, 443
"1085","26.022221","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.184082000, 38262
"1086","26.022234","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=374968 Win=694912 Len=0", 1736885390.184720000, 443
"1087","26.022872","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.184748000, 443
"1088","26.022900","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.184774000, 38262
"1089","26.022926","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=377792 Win=700800 Len=0", 1736885390.185515000, 443
"1090","26.023667","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.185540000, 443
"1091","26.023692","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.185552000, 38262
"1092","26.023704","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=380616 Win=706560 Len=0", 1736885390.186269000, 443
"1093","26.024421","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.186303000, 443
"1094","26.024455","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.186307000, 38262
"1095","26.024459","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=383440 Win=712448 Len=0", 1736885390.187033000, 443
"1096","26.025185","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data, Application Data", 1736885390.187119000, 443
"1097","26.025271","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.187122000, 38262
"1098","26.025274","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=386264 Win=718208 Len=0", 1736885390.187816000, 443
"1099","26.025968","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.187851000, 443
"1100","26.026003","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.187855000, 38262
"1101","26.026007","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=389088 Win=724096 Len=0", 1736885390.188614000, 443
"1102","26.026766","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.188648000, 443
"1103","26.026800","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.188650000, 38262
"1104","26.026802","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=391912 Win=729984 Len=0", 1736885390.189415000, 443
"1105","26.027567","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.189445000, 443
"1106","26.027597","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.189457000, 38262
"1107","26.027609","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=394736 Win=735744 Len=0", 1736885390.190155000, 443
"1108","26.028307","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.190177000, 443
"1109","26.028329","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.190181000, 38262
"1110","26.028333","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=397560 Win=741632 Len=0", 1736885390.190943000, 443
"1111","26.029095","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.190974000, 443
"1112","26.029126","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.190986000, 38262
"1113","26.029138","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=400384 Win=747520 Len=0", 1736885390.191718000, 443
"1114","26.029870","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.191895000, 443
"1115","26.030047","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.191900000, 38262
"1116","26.030052","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=403208 Win=753280 Len=0", 1736885390.192492000, 443
"1117","26.030644","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.192541000, 443
"1118","26.030693","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.192544000, 38262
"1119","26.030696","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=406032 Win=759168 Len=0", 1736885390.193284000, 443
"1120","26.031436","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.193304000, 443
"1121","26.031456","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.193312000, 38262
"1122","26.031464","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=408856 Win=764928 Len=0", 1736885390.197928000, 443
"1123","26.036080","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.197946000, 443
"1124","26.036098","142.251.129.67","10.49.10.60","TLSv1.3","1466","Application Data", 1736885390.197953000, 38262
"1125","26.036105","10.49.10.60","142.251.129.67","TCP","54","38262  >  443 [ACK] Seq=4857 Ack=411680 Win=770816 Len=0", 1736885390.197962000, 443
